Tab Name,Cell Ref,Formula,Notes
Lease Grid,EZ1774,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1775,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1776,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1777,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1778,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1779,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1780,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1781,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1782,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1783,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1784,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1785,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1786,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1787,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1788,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1789,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1790,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1791,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1792,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1793,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1794,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1795,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1796,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1797,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1798,"=IF(SalesGrid_ShowHideCompSections=""Lodging & Hospitality"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1799,"=IF(SalesGrid_ShowHideCompSections=""Lodging & Hospitality"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1800,"=IF(SalesGrid_ShowHideCompSections=""Lodging & Hospitality"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,FD1896,"=IF(LeaseGrid_ShowHideSections<>0,LeaseGrid_ShowHideSections,"""")&"" Property Type Characteristics""",Backend UI Toggle
Lease Grid,EZ1897,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1898,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1899,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1900,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1901,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1902,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1903,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1904,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1905,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1906,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1907,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1908,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ1909,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1910,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1911,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1912,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1913,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1914,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1915,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1916,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1917,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1918,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1919,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1920,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1921,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1922,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1923,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1924,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1925,"=IF(SalesGrid_ShowHideCompSections=""Lodging & Hospitality"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1926,"=IF(SalesGrid_ShowHideCompSections=""Lodging & Hospitality"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ1927,"=IF(SalesGrid_ShowHideCompSections=""Lodging & Hospitality"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,FD2023,"=IF(LeaseGrid_ShowHideSections<>0,LeaseGrid_ShowHideSections,"""")&"" Property Type Characteristics""",Backend UI Toggle
Lease Grid,EZ2024,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2025,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2026,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2027,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2028,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2029,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2030,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2031,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2032,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2033,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2034,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2035,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2036,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2037,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2038,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2039,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2040,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2041,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2042,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2043,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2044,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2045,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2046,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2047,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2048,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2049,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2050,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2051,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2052,"=IF(SalesGrid_ShowHideCompSections=""Lodging & Hospitality"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2053,"=IF(SalesGrid_ShowHideCompSections=""Lodging & Hospitality"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2054,"=IF(SalesGrid_ShowHideCompSections=""Lodging & Hospitality"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,FD2150,"=IF(LeaseGrid_ShowHideSections<>0,LeaseGrid_ShowHideSections,"""")&"" Property Type Characteristics""",Backend UI Toggle
Lease Grid,EZ2151,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2152,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2153,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2154,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2155,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2156,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2157,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2158,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2159,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2160,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2161,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2162,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2163,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2164,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2165,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2166,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2167,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2168,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2169,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2170,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2171,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2172,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2173,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2174,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2175,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2176,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2177,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2178,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2179,"=IF(SalesGrid_ShowHideCompSections=""Lodging & Hospitality"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2180,"=IF(SalesGrid_ShowHideCompSections=""Lodging & Hospitality"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2181,"=IF(SalesGrid_ShowHideCompSections=""Lodging & Hospitality"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,FD2277,"=IF(LeaseGrid_ShowHideSections<>0,LeaseGrid_ShowHideSections,"""")&"" Property Type Characteristics""",Backend UI Toggle
Lease Grid,EZ2278,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2279,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2280,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2281,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2282,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2283,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Office"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2284,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2285,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2286,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2287,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2288,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2289,"=IFERROR(IF(OR(SalesGrid_ShowHideCompSections=""Retail-Commercial"",SalesGrid_ShowHideCompSections=""Shopping Center""),""Show"",""Hide""),""Hide"")",Backend UI Toggle
Lease Grid,EZ2290,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2291,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2292,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2293,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2294,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2295,"=IF(OR(SalesGrid_ShowHideCompSections=""Industrial"",N1PropertyType=""Office/Warehouse""),""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2296,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2297,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2298,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2299,"=IF(SalesGrid_ShowHideCompSections=""Multi-Family"",""Show"",""Hide"")",Backend UI Toggle
Lease Grid,EZ2300,"=IF(SalesGrid_ShowHideCompSections=""Senior Housing"",""Show"",""Hide"")",Backend UI Toggle
