Tab Name,Field Name,Formula Logic,Depends On,Cell Ref
Lease Grid,Unknown_Field_DT957,"=IFERROR(HLOOKUP($DJ957&"" ""&DT947,CompTableLease,MATCH(Comp10ID,CompIDListLease,0),FALSE),"""")",,DT957
Lease Grid,Unknown_Field_DU957,"=IFERROR(HLOOKUP($DJ957&"" ""&DU947,CompTableLease,MATCH(Comp10ID,CompIDListLease,0),FALSE),"""")",,DU957
Lease Grid,Unknown_Field_DV957,"=IFERROR(HLOOKUP($DJ957&"" ""&DV947,CompTableLease,MATCH(Comp10ID,CompIDListLease,0),FALSE),"""")",,DV957
Lease Grid,Unknown_Field_DW957,"=IFERROR(HLOOKUP($DJ957&"" ""&DW947,CompTableLease,MATCH(Comp10ID,CompIDListLease,0),FALSE),"""")",,DW957
Lease Grid,Reconciled Market Rent,=DL946,,DN959
Lease Grid,Reconciled Market Rent,"=OFFSET(MFInventoryNoUnitsColumnAnchor,14,0)",,DO959
Lease Grid,Reconciled Market Rent,"=OFFSET(MFInventorySFColumnAnchor,14,0)",,DQ959
Lease Grid,Reconciled Market Rent,"=OFFSET(MFInventoryRoomsColumnAnchor,14,0)",,DS959
Lease Grid,Unknown_Field_DT959,"=OFFSET(MFInventoryBedroomsColumnAnchor,14,0)",,DT959
Lease Grid,Unknown_Field_DU959,"=OFFSET(MFInventoryBathroomsColumnAnchor,14,0)",,DU959
Lease Grid,Unknown_Field_DW959,"=IFERROR(DV959/DQ959,0)",,DW959
Lease Grid,Subject,"=OFFSET(MFInventoryDescriptionColumnAnchor,15,0)",,DL965
Lease Grid,Name,=DN947,,DN966
Lease Grid,Name,=DO947,,DO966
Lease Grid,Name,=DP947,,DP966
Lease Grid,Name,=DQ947,,DQ966
Lease Grid,Name,=DR947,,DR966
Lease Grid,Name,=DS947,,DS966
Lease Grid,Unknown_Field_DT966,=DT947,,DT966
Lease Grid,Unknown_Field_DU966,=DU947,,DU966
Lease Grid,Enter Market Rent Here,=DV947,,DV966
Lease Grid,Unknown_Field_DW966,=DW947,,DW966
Lease Grid,Click for list,"=IF(ISERROR(INDEX($H$107:$H$121,MATCH(DI967,Comp1UnitTypes,0))),0,INDEX($H$107:$H$121,MATCH(DI967,Comp1UnitTypes,0)))",,DJ967
Lease Grid,Click for list,"=IF(Comp1Name <> 0,1,"""")",,DL967
Lease Grid,Click for list,"=IFERROR(HLOOKUP(""Name"",CompTableLease,MATCH(Comp1ID,CompIDListLease,0),FALSE),"""")",,DM967
Lease Grid,Click for list,"=IFERROR(HLOOKUP(""Unit "" &DJ967,CompTableLease,MATCH(Comp1ID,CompIDListLease,0),FALSE),"""")",,DN967
Lease Grid,Click for list,"=IFERROR(HLOOKUP(""No. of ""&$DJ967,CompTableLease,MATCH(Comp1ID,CompIDListLease,0),FALSE),"""")",,DO967
Lease Grid,Unknown_Field_DP967,"=IFERROR(HLOOKUP($DJ967&"" ""&DP966,CompTableLease,MATCH(Comp1ID,CompIDListLease,0),FALSE),"""")",,DP967
Lease Grid,Unknown_Field_DQ967,"=IFERROR(HLOOKUP($DJ967&"" ""&IF(DQ$684=""SF"",""SF"",""Size M2""),CompTableLease,MATCH(Comp1ID,CompIDListLease,0),FALSE),"""")",,DQ967
Lease Grid,Unknown_Field_DR967,"=IFERROR(HLOOKUP($DJ967&"" ""&DR966,CompTableLease,MATCH(Comp1ID,CompIDListLease,0),FALSE),"""")",,DR967
Lease Grid,Unknown_Field_DS967,"=IFERROR(HLOOKUP($DJ967&"" ""&DS966,CompTableLease,MATCH(Comp1ID,CompIDListLease,0),FALSE),"""")",,DS967
Lease Grid,Unknown_Field_DT967,"=IFERROR(HLOOKUP($DJ967&"" ""&DT966,CompTableLease,MATCH(Comp1ID,CompIDListLease,0),FALSE),"""")",,DT967
Lease Grid,Unknown_Field_DU967,"=IFERROR(HLOOKUP($DJ967&"" ""&DU966,CompTableLease,MATCH(Comp1ID,CompIDListLease,0),FALSE),"""")",,DU967
Lease Grid,Enter Market Rent Here,"=IFERROR(HLOOKUP($DJ967&"" ""&DV966,CompTableLease,MATCH(Comp1ID,CompIDListLease,0),FALSE),"""")",,DV967
Lease Grid,Unknown_Field_DW967,"=IFERROR(HLOOKUP($DJ967&"" ""&DW966,CompTableLease,MATCH(Comp1ID,CompIDListLease,0),FALSE),"""")",,DW967
Lease Grid,Unknown_Field_DJ968,"=IF(ISERROR(INDEX($H$107:$H$121,MATCH(DI968,Comp2UnitTypes,0))),0,INDEX($H$107:$H$121,MATCH(DI968,Comp2UnitTypes,0)))",,DJ968
Lease Grid,Unknown_Field_DL968,"=IF(Comp2Name <> 0,2,"""")",,DL968
Lease Grid,Name,"=IFERROR(HLOOKUP(""Name"",CompTableLease,MATCH(Comp2ID,CompIDListLease,0),FALSE),"""")",,DM968
Lease Grid,Unknown_Field_DN968,"=IFERROR(HLOOKUP(""Unit "" &DJ968,CompTableLease,MATCH(Comp2ID,CompIDListLease,0),FALSE),"""")",,DN968
Lease Grid,Unknown_Field_DO968,"=IFERROR(HLOOKUP(""No. of ""&$DJ968,CompTableLease,MATCH(Comp2ID,CompIDListLease,0),FALSE),"""")",,DO968
Lease Grid,Unknown_Field_DP968,"=IFERROR(HLOOKUP($DJ968&"" ""&DP966,CompTableLease,MATCH(Comp2ID,CompIDListLease,0),FALSE),"""")",,DP968
Lease Grid,Unknown_Field_DQ968,"=IFERROR(HLOOKUP($DJ968&"" ""&IF(DQ$684=""SF"",""SF"",""Size M2""),CompTableLease,MATCH(Comp2ID,CompIDListLease,0),FALSE),"""")",,DQ968
Lease Grid,Unknown_Field_DR968,"=IFERROR(HLOOKUP($DJ968&"" ""&DR966,CompTableLease,MATCH(Comp2ID,CompIDListLease,0),FALSE),"""")",,DR968
Lease Grid,Unknown_Field_DS968,"=IFERROR(HLOOKUP($DJ968&"" ""&DS966,CompTableLease,MATCH(Comp2ID,CompIDListLease,0),FALSE),"""")",,DS968
Lease Grid,Unknown_Field_DT968,"=IFERROR(HLOOKUP($DJ968&"" ""&DT966,CompTableLease,MATCH(Comp2ID,CompIDListLease,0),FALSE),"""")",,DT968
Lease Grid,Unknown_Field_DU968,"=IFERROR(HLOOKUP($DJ968&"" ""&DU966,CompTableLease,MATCH(Comp2ID,CompIDListLease,0),FALSE),"""")",,DU968
Lease Grid,Unknown_Field_DV968,"=IFERROR(HLOOKUP($DJ968&"" ""&DV966,CompTableLease,MATCH(Comp2ID,CompIDListLease,0),FALSE),"""")",,DV968
Lease Grid,Unknown_Field_DW968,"=IFERROR(HLOOKUP($DJ968&"" ""&DW966,CompTableLease,MATCH(Comp2ID,CompIDListLease,0),FALSE),"""")",,DW968
Lease Grid,Unknown_Field_DJ969,"=IF(ISERROR(INDEX($H$107:$H$121,MATCH(DI969,Comp3UnitTypes,0))),0,INDEX($H$107:$H$121,MATCH(DI969,Comp3UnitTypes,0)))",,DJ969
Lease Grid,Unknown_Field_DL969,"=IF(Comp3Name <> 0,3,"""")",,DL969
Lease Grid,Name,"=IFERROR(HLOOKUP(""Name"",CompTableLease,MATCH(Comp3ID,CompIDListLease,0),FALSE),"""")",,DM969
Lease Grid,Unknown_Field_DN969,"=IFERROR(HLOOKUP(""Unit "" &DJ969,CompTableLease,MATCH(Comp3ID,CompIDListLease,0),FALSE),"""")",,DN969
Lease Grid,Unknown_Field_DO969,"=IFERROR(HLOOKUP(""No. of ""&$DJ969,CompTableLease,MATCH(Comp3ID,CompIDListLease,0),FALSE),"""")",,DO969
Lease Grid,Unknown_Field_DP969,"=IFERROR(HLOOKUP($DJ969&"" ""&DP966,CompTableLease,MATCH(Comp3ID,CompIDListLease,0),FALSE),"""")",,DP969
Lease Grid,Unknown_Field_DQ969,"=IFERROR(HLOOKUP($DJ969&"" ""&IF(DQ$684=""SF"",""SF"",""Size M2""),CompTableLease,MATCH(Comp3ID,CompIDListLease,0),FALSE),"""")",,DQ969
Lease Grid,Unknown_Field_DR969,"=IFERROR(HLOOKUP($DJ969&"" ""&DR966,CompTableLease,MATCH(Comp3ID,CompIDListLease,0),FALSE),"""")",,DR969
Lease Grid,Unknown_Field_DS969,"=IFERROR(HLOOKUP($DJ969&"" ""&DS966,CompTableLease,MATCH(Comp3ID,CompIDListLease,0),FALSE),"""")",,DS969
Lease Grid,Unknown_Field_DT969,"=IFERROR(HLOOKUP($DJ969&"" ""&DT966,CompTableLease,MATCH(Comp3ID,CompIDListLease,0),FALSE),"""")",,DT969
Lease Grid,Unknown_Field_DU969,"=IFERROR(HLOOKUP($DJ969&"" ""&DU966,CompTableLease,MATCH(Comp3ID,CompIDListLease,0),FALSE),"""")",,DU969
Lease Grid,Unknown_Field_DV969,"=IFERROR(HLOOKUP($DJ969&"" ""&DV966,CompTableLease,MATCH(Comp3ID,CompIDListLease,0),FALSE),"""")",,DV969
Lease Grid,Unknown_Field_DW969,"=IFERROR(HLOOKUP($DJ969&"" ""&DW966,CompTableLease,MATCH(Comp3ID,CompIDListLease,0),FALSE),"""")",,DW969
Lease Grid,Unknown_Field_DJ970,"=IF(ISERROR(INDEX($H$107:$H$121,MATCH(DI970,Comp4UnitTypes,0))),0,INDEX($H$107:$H$121,MATCH(DI970,Comp4UnitTypes,0)))",,DJ970
Lease Grid,Unknown_Field_DL970,"=IF(Comp4Name <> 0,4,"""")",,DL970
Lease Grid,Name,"=IFERROR(HLOOKUP(""Name"",CompTableLease,MATCH(Comp4ID,CompIDListLease,0),FALSE),"""")",,DM970
Lease Grid,Unknown_Field_DN970,"=IFERROR(HLOOKUP(""Unit "" &DJ970,CompTableLease,MATCH(Comp4ID,CompIDListLease,0),FALSE),"""")",,DN970
Lease Grid,Unknown_Field_DO970,"=IFERROR(HLOOKUP(""No. of ""&$DJ970,CompTableLease,MATCH(Comp4ID,CompIDListLease,0),FALSE),"""")",,DO970
Lease Grid,Unknown_Field_DP970,"=IFERROR(HLOOKUP($DJ970&"" ""&DP966,CompTableLease,MATCH(Comp4ID,CompIDListLease,0),FALSE),"""")",,DP970
Lease Grid,Unknown_Field_DQ970,"=IFERROR(HLOOKUP($DJ970&"" ""&IF(DQ$684=""SF"",""SF"",""Size M2""),CompTableLease,MATCH(Comp4ID,CompIDListLease,0),FALSE),"""")",,DQ970
Lease Grid,Unknown_Field_DR970,"=IFERROR(HLOOKUP($DJ970&"" ""&DR966,CompTableLease,MATCH(Comp4ID,CompIDListLease,0),FALSE),"""")",,DR970
Lease Grid,Unknown_Field_DS970,"=IFERROR(HLOOKUP($DJ970&"" ""&DS966,CompTableLease,MATCH(Comp4ID,CompIDListLease,0),FALSE),"""")",,DS970
Lease Grid,Unknown_Field_DT970,"=IFERROR(HLOOKUP($DJ970&"" ""&DT966,CompTableLease,MATCH(Comp4ID,CompIDListLease,0),FALSE),"""")",,DT970
Lease Grid,Unknown_Field_DU970,"=IFERROR(HLOOKUP($DJ970&"" ""&DU966,CompTableLease,MATCH(Comp4ID,CompIDListLease,0),FALSE),"""")",,DU970
Lease Grid,Unknown_Field_DV970,"=IFERROR(HLOOKUP($DJ970&"" ""&DV966,CompTableLease,MATCH(Comp4ID,CompIDListLease,0),FALSE),"""")",,DV970
Lease Grid,Unknown_Field_DW970,"=IFERROR(HLOOKUP($DJ970&"" ""&DW966,CompTableLease,MATCH(Comp4ID,CompIDListLease,0),FALSE),"""")",,DW970
Lease Grid,Unknown_Field_DJ971,"=IF(ISERROR(INDEX($H$107:$H$121,MATCH(DI971,Comp5UnitTypes,0))),0,INDEX($H$107:$H$121,MATCH(DI971,Comp5UnitTypes,0)))",,DJ971
Lease Grid,Unknown_Field_DL971,"=IF(Comp5Name <> 0,5,"""")",,DL971
Lease Grid,Name,"=IFERROR(HLOOKUP(""Name"",CompTableLease,MATCH(Comp5ID,CompIDListLease,0),FALSE),"""")",,DM971
Lease Grid,Unknown_Field_DN971,"=IFERROR(HLOOKUP(""Unit "" &DJ971,CompTableLease,MATCH(Comp5ID,CompIDListLease,0),FALSE),"""")",,DN971
Lease Grid,Unknown_Field_DO971,"=IFERROR(HLOOKUP(""No. of ""&$DJ971,CompTableLease,MATCH(Comp5ID,CompIDListLease,0),FALSE),"""")",,DO971
Lease Grid,Unknown_Field_DP971,"=IFERROR(HLOOKUP($DJ971&"" ""&DP966,CompTableLease,MATCH(Comp5ID,CompIDListLease,0),FALSE),"""")",,DP971
Lease Grid,Unknown_Field_DQ971,"=IFERROR(HLOOKUP($DJ971&"" ""&IF(DQ$684=""SF"",""SF"",""Size M2""),CompTableLease,MATCH(Comp5ID,CompIDListLease,0),FALSE),"""")",,DQ971
Lease Grid,Unknown_Field_DR971,"=IFERROR(HLOOKUP($DJ971&"" ""&DR966,CompTableLease,MATCH(Comp5ID,CompIDListLease,0),FALSE),"""")",,DR971
Lease Grid,Unknown_Field_DS971,"=IFERROR(HLOOKUP($DJ971&"" ""&DS966,CompTableLease,MATCH(Comp5ID,CompIDListLease,0),FALSE),"""")",,DS971
Lease Grid,Unknown_Field_DT971,"=IFERROR(HLOOKUP($DJ971&"" ""&DT966,CompTableLease,MATCH(Comp5ID,CompIDListLease,0),FALSE),"""")",,DT971
Lease Grid,Unknown_Field_DU971,"=IFERROR(HLOOKUP($DJ971&"" ""&DU966,CompTableLease,MATCH(Comp5ID,CompIDListLease,0),FALSE),"""")",,DU971
Lease Grid,Unknown_Field_DV971,"=IFERROR(HLOOKUP($DJ971&"" ""&DV966,CompTableLease,MATCH(Comp5ID,CompIDListLease,0),FALSE),"""")",,DV971
Lease Grid,Unknown_Field_DW971,"=IFERROR(HLOOKUP($DJ971&"" ""&DW966,CompTableLease,MATCH(Comp5ID,CompIDListLease,0),FALSE),"""")",,DW971
Lease Grid,Unknown_Field_DJ972,"=IF(ISERROR(INDEX($H$107:$H$121,MATCH(DI972,Comp6UnitTypes,0))),0,INDEX($H$107:$H$121,MATCH(DI972,Comp6UnitTypes,0)))",,DJ972
Lease Grid,Unknown_Field_DL972,"=IF(Comp6Name <> 0,6,"""")",,DL972
Lease Grid,Name,"=IFERROR(HLOOKUP(""Name"",CompTableLease,MATCH(Comp6ID,CompIDListLease,0),FALSE),"""")",,DM972
Lease Grid,Unknown_Field_DN972,"=IFERROR(HLOOKUP(""Unit "" &DJ972,CompTableLease,MATCH(Comp6ID,CompIDListLease,0),FALSE),"""")",,DN972
Lease Grid,Unknown_Field_DO972,"=IFERROR(HLOOKUP(""No. of ""&$DJ972,CompTableLease,MATCH(Comp6ID,CompIDListLease,0),FALSE),"""")",,DO972
Lease Grid,Unknown_Field_DP972,"=IFERROR(HLOOKUP($DJ972&"" ""&DP966,CompTableLease,MATCH(Comp6ID,CompIDListLease,0),FALSE),"""")",,DP972
Lease Grid,Unknown_Field_DQ972,"=IFERROR(HLOOKUP($DJ972&"" ""&IF(DQ$684=""SF"",""SF"",""Size M2""),CompTableLease,MATCH(Comp6ID,CompIDListLease,0),FALSE),"""")",,DQ972
Lease Grid,Unknown_Field_DR972,"=IFERROR(HLOOKUP($DJ972&"" ""&DR966,CompTableLease,MATCH(Comp6ID,CompIDListLease,0),FALSE),"""")",,DR972
Lease Grid,Unknown_Field_DS972,"=IFERROR(HLOOKUP($DJ972&"" ""&DS966,CompTableLease,MATCH(Comp6ID,CompIDListLease,0),FALSE),"""")",,DS972
Lease Grid,Unknown_Field_DT972,"=IFERROR(HLOOKUP($DJ972&"" ""&DT966,CompTableLease,MATCH(Comp6ID,CompIDListLease,0),FALSE),"""")",,DT972
Lease Grid,Unknown_Field_DU972,"=IFERROR(HLOOKUP($DJ972&"" ""&DU966,CompTableLease,MATCH(Comp6ID,CompIDListLease,0),FALSE),"""")",,DU972
Lease Grid,Unknown_Field_DV972,"=IFERROR(HLOOKUP($DJ972&"" ""&DV966,CompTableLease,MATCH(Comp6ID,CompIDListLease,0),FALSE),"""")",,DV972
Lease Grid,Unknown_Field_DW972,"=IFERROR(HLOOKUP($DJ972&"" ""&DW966,CompTableLease,MATCH(Comp6ID,CompIDListLease,0),FALSE),"""")",,DW972
Lease Grid,Unknown_Field_DJ973,"=IF(ISERROR(INDEX($H$107:$H$121,MATCH(DI973,Comp7UnitTypes,0))),0,INDEX($H$107:$H$121,MATCH(DI973,Comp7UnitTypes,0)))",,DJ973
Lease Grid,Unknown_Field_DL973,"=IF(Comp7Name <> 0,7,"""")",,DL973
Lease Grid,Unknown_Field_DM973,"=IFERROR(HLOOKUP(""Name"",CompTableLease,MATCH(Comp7ID,CompIDListLease,0),FALSE),"""")",,DM973
Lease Grid,Unknown_Field_DN973,"=IFERROR(HLOOKUP(""Unit "" &DJ973,CompTableLease,MATCH(Comp7ID,CompIDListLease,0),FALSE),"""")",,DN973
Lease Grid,Unknown_Field_DO973,"=IFERROR(HLOOKUP(""No. of ""&$DJ973,CompTableLease,MATCH(Comp7ID,CompIDListLease,0),FALSE),"""")",,DO973
Lease Grid,Unknown_Field_DP973,"=IFERROR(HLOOKUP($DJ973&"" ""&DP966,CompTableLease,MATCH(Comp7ID,CompIDListLease,0),FALSE),"""")",,DP973
Lease Grid,Unknown_Field_DQ973,"=IFERROR(HLOOKUP($DJ973&"" ""&IF(DQ$684=""SF"",""SF"",""Size M2""),CompTableLease,MATCH(Comp7ID,CompIDListLease,0),FALSE),"""")",,DQ973
Lease Grid,Unknown_Field_DR973,"=IFERROR(HLOOKUP($DJ973&"" ""&DR966,CompTableLease,MATCH(Comp7ID,CompIDListLease,0),FALSE),"""")",,DR973
Lease Grid,Unknown_Field_DS973,"=IFERROR(HLOOKUP($DJ973&"" ""&DS966,CompTableLease,MATCH(Comp7ID,CompIDListLease,0),FALSE),"""")",,DS973
Lease Grid,Unknown_Field_DT973,"=IFERROR(HLOOKUP($DJ973&"" ""&DT966,CompTableLease,MATCH(Comp7ID,CompIDListLease,0),FALSE),"""")",,DT973
Lease Grid,Unknown_Field_DU973,"=IFERROR(HLOOKUP($DJ973&"" ""&DU966,CompTableLease,MATCH(Comp7ID,CompIDListLease,0),FALSE),"""")",,DU973
Lease Grid,Unknown_Field_DV973,"=IFERROR(HLOOKUP($DJ973&"" ""&DV966,CompTableLease,MATCH(Comp7ID,CompIDListLease,0),FALSE),"""")",,DV973
Lease Grid,Unknown_Field_DW973,"=IFERROR(HLOOKUP($DJ973&"" ""&DW966,CompTableLease,MATCH(Comp7ID,CompIDListLease,0),FALSE),"""")",,DW973
Lease Grid,Unknown_Field_DJ974,"=IF(ISERROR(INDEX($H$107:$H$121,MATCH(DI974,Comp8UnitTypes,0))),0,INDEX($H$107:$H$121,MATCH(DI974,Comp8UnitTypes,0)))",,DJ974
Lease Grid,Unknown_Field_DL974,"=IF(Comp8Name <> 0,8,"""")",,DL974
Lease Grid,Unknown_Field_DM974,"=IFERROR(HLOOKUP(""Name"",CompTableLease,MATCH(Comp8ID,CompIDListLease,0),FALSE),"""")",,DM974
Lease Grid,Unknown_Field_DN974,"=IFERROR(HLOOKUP(""Unit "" &DJ974,CompTableLease,MATCH(Comp8ID,CompIDListLease,0),FALSE),"""")",,DN974
Lease Grid,Unknown_Field_DO974,"=IFERROR(HLOOKUP(""No. of ""&$DJ974,CompTableLease,MATCH(Comp8ID,CompIDListLease,0),FALSE),"""")",,DO974
Lease Grid,Unknown_Field_DP974,"=IFERROR(HLOOKUP($DJ974&"" ""&DP966,CompTableLease,MATCH(Comp8ID,CompIDListLease,0),FALSE),"""")",,DP974
Lease Grid,Unknown_Field_DQ974,"=IFERROR(HLOOKUP($DJ974&"" ""&IF(DQ$684=""SF"",""SF"",""Size M2""),CompTableLease,MATCH(Comp8ID,CompIDListLease,0),FALSE),"""")",,DQ974
Lease Grid,Unknown_Field_DR974,"=IFERROR(HLOOKUP($DJ974&"" ""&DR966,CompTableLease,MATCH(Comp8ID,CompIDListLease,0),FALSE),"""")",,DR974
Lease Grid,Unknown_Field_DS974,"=IFERROR(HLOOKUP($DJ974&"" ""&DS966,CompTableLease,MATCH(Comp8ID,CompIDListLease,0),FALSE),"""")",,DS974
Lease Grid,Unknown_Field_DT974,"=IFERROR(HLOOKUP($DJ974&"" ""&DT966,CompTableLease,MATCH(Comp8ID,CompIDListLease,0),FALSE),"""")",,DT974
Lease Grid,Unknown_Field_DU974,"=IFERROR(HLOOKUP($DJ974&"" ""&DU966,CompTableLease,MATCH(Comp8ID,CompIDListLease,0),FALSE),"""")",,DU974
Lease Grid,Unknown_Field_DV974,"=IFERROR(HLOOKUP($DJ974&"" ""&DV966,CompTableLease,MATCH(Comp8ID,CompIDListLease,0),FALSE),"""")",,DV974
Lease Grid,Unknown_Field_DW974,"=IFERROR(HLOOKUP($DJ974&"" ""&DW966,CompTableLease,MATCH(Comp8ID,CompIDListLease,0),FALSE),"""")",,DW974
Lease Grid,Unknown_Field_DJ975,"=IF(ISERROR(INDEX($H$107:$H$121,MATCH(DI975,Comp9UnitTypes,0))),0,INDEX($H$107:$H$121,MATCH(DI975,Comp9UnitTypes,0)))",,DJ975
Lease Grid,Unknown_Field_DL975,"=IF(Comp9Name <> 0,9,"""")",,DL975
Lease Grid,Unknown_Field_DM975,"=IFERROR(HLOOKUP(""Name"",CompTableLease,MATCH(Comp9ID,CompIDListLease,0),FALSE),"""")",,DM975
Lease Grid,Unknown_Field_DN975,"=IFERROR(HLOOKUP(""Unit "" &DJ975,CompTableLease,MATCH(Comp9ID,CompIDListLease,0),FALSE),"""")",,DN975
Lease Grid,Unknown_Field_DO975,"=IFERROR(HLOOKUP(""No. of ""&$DJ975,CompTableLease,MATCH(Comp9ID,CompIDListLease,0),FALSE),"""")",,DO975
Lease Grid,Unknown_Field_DP975,"=IFERROR(HLOOKUP($DJ975&"" ""&DP966,CompTableLease,MATCH(Comp9ID,CompIDListLease,0),FALSE),"""")",,DP975
Lease Grid,Unknown_Field_DQ975,"=IFERROR(HLOOKUP($DJ975&"" ""&IF(DQ$684=""SF"",""SF"",""Size M2""),CompTableLease,MATCH(Comp9ID,CompIDListLease,0),FALSE),"""")",,DQ975
Lease Grid,Unknown_Field_DR975,"=IFERROR(HLOOKUP($DJ975&"" ""&DR966,CompTableLease,MATCH(Comp9ID,CompIDListLease,0),FALSE),"""")",,DR975
Lease Grid,Unknown_Field_DS975,"=IFERROR(HLOOKUP($DJ975&"" ""&DS966,CompTableLease,MATCH(Comp9ID,CompIDListLease,0),FALSE),"""")",,DS975
Lease Grid,Unknown_Field_DT975,"=IFERROR(HLOOKUP($DJ975&"" ""&DT966,CompTableLease,MATCH(Comp9ID,CompIDListLease,0),FALSE),"""")",,DT975
Lease Grid,Unknown_Field_DU975,"=IFERROR(HLOOKUP($DJ975&"" ""&DU966,CompTableLease,MATCH(Comp9ID,CompIDListLease,0),FALSE),"""")",,DU975
Lease Grid,Unknown_Field_DV975,"=IFERROR(HLOOKUP($DJ975&"" ""&DV966,CompTableLease,MATCH(Comp9ID,CompIDListLease,0),FALSE),"""")",,DV975
Lease Grid,Unknown_Field_DW975,"=IFERROR(HLOOKUP($DJ975&"" ""&DW966,CompTableLease,MATCH(Comp9ID,CompIDListLease,0),FALSE),"""")",,DW975
Lease Grid,Unknown_Field_DJ976,"=IF(ISERROR(INDEX($H$107:$H$121,MATCH(DI976,Comp10UnitTypes,0))),0,INDEX($H$107:$H$121,MATCH(DI976,Comp10UnitTypes,0)))",,DJ976
Lease Grid,Unknown_Field_DL976,"=IF(Comp10Name <> 0,10,"""")",,DL976
Lease Grid,Unknown_Field_DM976,"=IFERROR(HLOOKUP(""Name"",CompTableLease,MATCH(Comp10ID,CompIDListLease,0),FALSE),"""")",,DM976
Lease Grid,Unknown_Field_DN976,"=IFERROR(HLOOKUP(""Unit "" &DJ976,CompTableLease,MATCH(Comp10ID,CompIDListLease,0),FALSE),"""")",,DN976
Lease Grid,Unknown_Field_DO976,"=IFERROR(HLOOKUP(""No. of ""&$DJ976,CompTableLease,MATCH(Comp10ID,CompIDListLease,0),FALSE),"""")",,DO976
Lease Grid,Unknown_Field_DP976,"=IFERROR(HLOOKUP($DJ976&"" ""&DP966,CompTableLease,MATCH(Comp10ID,CompIDListLease,0),FALSE),"""")",,DP976
Lease Grid,Unknown_Field_DQ976,"=IFERROR(HLOOKUP($DJ976&"" ""&IF(DQ$684=""SF"",""SF"",""Size M2""),CompTableLease,MATCH(Comp10ID,CompIDListLease,0),FALSE),"""")",,DQ976
Lease Grid,Unknown_Field_DR976,"=IFERROR(HLOOKUP($DJ976&"" ""&DR966,CompTableLease,MATCH(Comp10ID,CompIDListLease,0),FALSE),"""")",,DR976
Lease Grid,Unknown_Field_DS976,"=IFERROR(HLOOKUP($DJ976&"" ""&DS966,CompTableLease,MATCH(Comp10ID,CompIDListLease,0),FALSE),"""")",,DS976
Lease Grid,Unknown_Field_DT976,"=IFERROR(HLOOKUP($DJ976&"" ""&DT966,CompTableLease,MATCH(Comp10ID,CompIDListLease,0),FALSE),"""")",,DT976
Lease Grid,Unknown_Field_DU976,"=IFERROR(HLOOKUP($DJ976&"" ""&DU966,CompTableLease,MATCH(Comp10ID,CompIDListLease,0),FALSE),"""")",,DU976
Lease Grid,Unknown_Field_DV976,"=IFERROR(HLOOKUP($DJ976&"" ""&DV966,CompTableLease,MATCH(Comp10ID,CompIDListLease,0),FALSE),"""")",,DV976
Lease Grid,Unknown_Field_DW976,"=IFERROR(HLOOKUP($DJ976&"" ""&DW966,CompTableLease,MATCH(Comp10ID,CompIDListLease,0),FALSE),"""")",,DW976
Lease Grid,Reconciled Market Rent,=DL965,,DN978
Lease Grid,Reconciled Market Rent,"=OFFSET(MFInventoryNoUnitsColumnAnchor,15,0)",,DO978
Lease Grid,Reconciled Market Rent,"=OFFSET(MFInventorySFColumnAnchor,15,0)",,DQ978
Lease Grid,Reconciled Market Rent,"=OFFSET(MFInventoryRoomsColumnAnchor,15,0)",,DS978
Lease Grid,Unknown_Field_DT978,"=OFFSET(MFInventoryBedroomsColumnAnchor,15,0)",,DT978
Lease Grid,Unknown_Field_DU978,"=OFFSET(MFInventoryBathroomsColumnAnchor,15,0)",,DU978
Lease Grid,Unknown_Field_DW978,"=IFERROR(DV978/DQ978,0)",,DW978
Lease Grid,Unknown_Field_EI985,"=IF('Lease Grid'!Comp1ID=0,""Hide"",""Show"")",Lease Grid,EI985
Lease Grid,Unknown_Field_EJ985,"=IF('Lease Grid'!Comp2ID=0,""Hide"",""Show"")",Lease Grid,EJ985
Lease Grid,Unknown_Field_EK985,"=IF('Lease Grid'!Comp3ID=0,""Hide"",""Show"")",Lease Grid,EK985
Lease Grid,Unknown_Field_EL985,"=IF('Lease Grid'!Comp4ID=0,""Hide"",""Show"")",Lease Grid,EL985
Lease Grid,Unknown_Field_EM985,"=IF('Lease Grid'!Comp5ID=0,""Hide"",""Show"")",Lease Grid,EM985
Lease Grid,Unknown_Field_EN985,"=IF('Lease Grid'!Comp6ID=0,""Hide"",""Show"")",Lease Grid,EN985
Lease Grid,Unknown_Field_EO985,"=IF('Lease Grid'!Comp7ID=0,""Hide"",""Show"")",Lease Grid,EO985
Lease Grid,Unknown_Field_EP985,"=IF('Lease Grid'!Comp8ID=0,""Hide"",""Show"")",Lease Grid,EP985
Lease Grid,Unknown_Field_EQ985,"=IF('Lease Grid'!Comp9ID=0,""Hide"",""Show"")",Lease Grid,EQ985
Lease Grid,Unknown_Field_ER985,"=IF('Lease Grid'!Comp10ID=0,""Hide"",""Show"")",Lease Grid,ER985
Lease Grid,WDIU,"=IF(Improvements!EH509="""","""",Improvements!EH509)",Improvements,EG990
Lease Grid,WDIU,"=IF(Improvements!EJ509="""","""",Improvements!EJ509)",Improvements,EH990
Lease Grid,WDIU,"=IFERROR(IF(FIND($EE990,HLOOKUP(""Unit Features Checklist"",CompTableLease,MATCH(Comp1ID,CompIDListLease,0),FALSE),1)<>0,""X"",""""),"""")",,EI990
