Tab Name,Field Name,Formula Logic,Depends On,Named Range Dependencies,Cell Ref
Sales Approach,Unknown_Field_CC129,=CB129,,,CC129
Sales Approach,Unknown_Field_CD129,=CC129,,,CD129
Sales Approach,Unknown_Field_CE129,=CD129,,,CE129
Sales Approach,Unknown_Field_CF129,=CE129,,,CF129
Sales Approach,Unknown_Field_CG129,=CF129,,,CG129
Sales Approach,Unknown_Field_CH129,=CG129,,,CH129
Sales Approach,Unknown_Field_CI129,=CH129,,,CI129
Sales Approach,Unknown_Field_CJ129,=CI129,,,CJ129
Sales Approach,Unknown_Field_CK129,=CJ129,,,CK129
Sales Approach,Unknown_Field_CL129,=CK129,,,CL129
Sales Approach,Unknown_Field_CM129,=CL129,,,CM129
Sales Approach,Unknown_Field_CN129,=CM129,,,CN129
Sales Approach,Unknown_Field_CO129,=CN129,,,CO129
Sales Approach,Unknown_Field_CP129,=CO129,,,CP129
Sales Approach,Unknown_Field_CQ129,=CP129,,,CQ129
Sales Approach,Unknown_Field_CR129,=CQ129,,,CR129
Sales Approach,Unknown_Field_CS129,=CR129,,,CS129
Sales Approach,Unknown_Field_CT129,=CS129,,,CT129
Sales Approach,Unknown_Field_CU129,=CT129,,,CU129
Sales Approach,Unknown_Field_CV129,=CU129,,,CV129
Sales Approach,Unknown_Field_CW129,=CV129,,,CW129
Sales Approach,Unknown_Field_CX129,=CW129,,,CX129
Sales Approach,Unknown_Field_CY129,=CX129,,,CY129
Sales Approach,Unknown_Field_CZ129,=CY129,,,CZ129
Sales Approach,Unknown_Field_DA129,=CZ129,,,DA129
Sales Approach,Unknown_Field_DB129,=DA129,,,DB129
Sales Approach,Unknown_Field_DC129,=DB129,,,DC129
Sales Approach,Unknown_Field_DD129,=DC129,,,DD129
Sales Approach,Unknown_Field_DE129,=DD129,,,DE129
Sales Approach,Unknown_Field_DF129,=DE129,,,DF129
Sales Approach,Unknown_Field_DG129,=DF129,,,DG129
Sales Approach,Unknown_Field_DH129,=DG129,,,DH129
Sales Approach,Unknown_Field_DI129,=DH129,,,DI129
Sales Approach,Unknown_Field_DJ129,=DI129,,,DJ129
Sales Approach,Unknown_Field_DK129,=DJ129,,,DK129
Sales Approach,Unknown_Field_DL129,=DK129,,,DL129
Sales Approach,Unknown_Field_DM129,=DL129,,,DM129
Sales Approach,Unknown_Field_DN129,=DM129,,,DN129
Sales Approach,Unknown_Field_DO129,=DN129,,,DO129
Sales Approach,Unknown_Field_DP129,=DO129,,,DP129
Sales Approach,Unknown_Field_DQ129,=DP129,,,DQ129
Sales Approach,Unknown_Field_DR129,=DQ129,,,DR129
Sales Approach,Unknown_Field_DS129,=DR129,,,DS129
Sales Approach,Unknown_Field_DT129,=DS129,,,DT129
Sales Approach,Unknown_Field_DU129,=DT129,,,DU129
Sales Approach,Unknown_Field_DV129,=DU129,,,DV129
Sales Approach,Unknown_Field_DW129,=DV129,,,DW129
Sales Approach,Unknown_Field_DX129,=DV129,,,DX129
Sales Approach,Unknown_Field_DY129,=DX129,,,DY129
Sales Approach,Unknown_Field_DZ129,=DY129,,,DZ129
Sales Approach,Unknown_Field_EA129,=DZ129,,,EA129
Sales Approach,Unknown_Field_EB129,=EA129,,,EB129
Sales Approach,Unknown_Field_EC129,=EB129,,,EC129
Sales Approach,Unknown_Field_ED129,=EC129,,,ED129
Sales Approach,Unknown_Field_EE129,=ED129,,,EE129
Sales Approach,Unknown_Field_EF129,=EE129,,,EF129
Sales Approach,Unknown_Field_EG129,=EF129,,,EG129
Sales Approach,Unknown_Field_EH129,=EG129,,,EH129
Sales Approach,Unknown_Field_EI129,=EH129,,,EI129
Sales Approach,Unknown_Field_EJ129,=EI129,,,EJ129
Sales Approach,Unknown_Field_EK129,=EJ129,,,EK129
Sales Approach,Unknown_Field_EL129,=EK129,,,EL129
Sales Approach,Unknown_Field_EM129,=EL129,,,EM129
Sales Approach,Unknown_Field_EN129,=EM129,,,EN129
Sales Approach,Unknown_Field_EO129,=EN129,,,EO129
Sales Approach,Unknown_Field_EP129,=EO129,,,EP129
Sales Approach,Unknown_Field_EQ129,=EP129,,,EQ129
Sales Approach,Unknown_Field_ER129,=EO129,,,ER129
Sales Approach,Unknown_Field_ES129,=EP129,,,ES129
Sales Approach,Unknown_Field_ET129,=EQ129,,,ET129
Sales Approach,Unknown_Field_EU129,=ET129,,,EU129
Sales Approach,Unknown_Field_EV129,=EU129,,,EV129
Sales Approach,Unknown_Field_EW129,=EV129,,,EW129
Sales Approach,Unknown_Field_EX129,=EW129,,,EX129
Sales Approach,Unknown_Field_EY129,=CJ129,,,EY129
Sales Approach,Unknown_Field_EZ129,=EY129,,,EZ129
Sales Approach,Unknown_Field_FA129,=EY129,,,FA129
Sales Approach,Unknown_Field_FB129,=EZ129,,,FB129
Sales Approach,Unknown_Field_FC129,=FB129,,,FC129
Sales Approach,Unknown_Field_FD129,=FA129,,,FD129
Sales Approach,Unknown_Field_FE129,=FD129,,,FE129
Sales Approach,Unknown_Field_FF129,=FC129,,,FF129
Sales Approach,Unknown_Field_FG129,=FF129,,,FG129
Sales Approach,Unknown_Field_FH129,=FG129,,,FH129
Sales Approach,Unknown_Field_FI129,=FH129,,,FI129
Sales Approach,Unknown_Field_FJ129,=FI129,,,FJ129
Sales Approach,Unknown_Field_FK129,=FJ129,,,FK129
Sales Approach,Unknown_Field_FL129,=FK129,,,FL129
Sales Approach,Unknown_Field_FM129,=FL129,,,FM129
Sales Approach,Unknown_Field_FN129,=FM129,,,FN129
Sales Approach,Unknown_Field_FO129,=FN129,,,FO129
Sales Approach,Unknown_Field_FP129,=FO129,,,FP129
Sales Approach,Unknown_Field_FQ129,=FP129,,,FQ129
Sales Approach,Unknown_Field_FR129,=FL129,,,FR129
Sales Approach,Unknown_Field_FS129,=FR129,,,FS129
Sales Approach,Unknown_Field_FT129,=FS129,,,FT129
Sales Approach,PctDiff,"=IF(ISERROR(BN129),"""",($LK$133-LK129)/$LK$133)",,,LL129
Sales Approach,Row,"=MATCH(LL129,INDEX(tblCompAdjustment[Threshold],LM$125):INDEX(tblCompAdjustment[Threshold],LN$125),1)",,,LM129
Sales Approach,Unknown_Field_LN129,"=IFERROR(IF(LK129=0,"""",INDEX(tblAmenityRating[Rating],MATCH(LK129,tblAmenityRating[AmenityPoints],1))),""Average"")",,,LN129
Sales Approach,Unit Features Checklist,"=""|""&SUBSTITUTE(INDEX(CompTableData,$BN129,LS$126),"","",""|"")&""|""",,,LS129
Sales Approach,Proj Amenities Checklist,"=""|""&SUBSTITUTE(INDEX(CompTableData,$BN129,LT$126),"","",""|"")&""|""",,,LT129
Sales Approach,VeryHidden,=BN142,,,BN130
Sales Approach,VeryHidden,=BR129,,,BR130
Sales Approach,VeryHidden,"=INDEX(CompTableData,$BN130,$BR130)&IF(ISBLANK(INDEX(CompTableData,$BN130,$BR130)),"""","","")",,,BS130
Sales Approach,VeryHidden,=BS130,,,BT130
Sales Approach,VeryHidden,=BT130,,,BU130
Sales Approach,VeryHidden,=BU130,,,BV130
Sales Approach,VeryHidden,=BV130,,,BW130
Sales Approach,VeryHidden,=BW130,,,BX130
Sales Approach,VeryHidden,=BX130,,,BY130
Sales Approach,VeryHidden,=BY130,,,BZ130
Sales Approach,VeryHidden,=BZ130,,,CA130
Sales Approach,VeryHidden,=CA130,,,CB130
Sales Approach,Unknown_Field_CC130,=CB130,,,CC130
Sales Approach,Unknown_Field_CD130,=CC130,,,CD130
Sales Approach,Unknown_Field_CE130,=CD130,,,CE130
Sales Approach,Unknown_Field_CF130,=CE130,,,CF130
Sales Approach,Unknown_Field_CG130,=CF130,,,CG130
Sales Approach,Unknown_Field_CH130,=CG130,,,CH130
Sales Approach,Unknown_Field_CI130,=CH130,,,CI130
Sales Approach,Unknown_Field_CJ130,=CI130,,,CJ130
Sales Approach,Unknown_Field_CK130,=CJ130,,,CK130
Sales Approach,Unknown_Field_CL130,=CK130,,,CL130
Sales Approach,Unknown_Field_CM130,=CL130,,,CM130
Sales Approach,Unknown_Field_CN130,=CM130,,,CN130
Sales Approach,Unknown_Field_CO130,=CN130,,,CO130
Sales Approach,Unknown_Field_CP130,=CO130,,,CP130
Sales Approach,Unknown_Field_CQ130,=CP130,,,CQ130
Sales Approach,Unknown_Field_CR130,=CQ130,,,CR130
Sales Approach,Unknown_Field_CS130,=CR130,,,CS130
Sales Approach,Unknown_Field_CT130,=CS130,,,CT130
Sales Approach,Unknown_Field_CU130,=CT130,,,CU130
Sales Approach,Unknown_Field_CV130,=CU130,,,CV130
Sales Approach,Unknown_Field_CW130,=CV130,,,CW130
Sales Approach,Unknown_Field_CX130,=CW130,,,CX130
Sales Approach,Unknown_Field_CY130,=CX130,,,CY130
Sales Approach,Unknown_Field_CZ130,=CY130,,,CZ130
Sales Approach,Unknown_Field_DA130,=CZ130,,,DA130
Sales Approach,Unknown_Field_DB130,=DA130,,,DB130
Sales Approach,Unknown_Field_DC130,=DB130,,,DC130
Sales Approach,Unknown_Field_DD130,=DC130,,,DD130
Sales Approach,Unknown_Field_DE130,=DD130,,,DE130
Sales Approach,Unknown_Field_DF130,=DE130,,,DF130
Sales Approach,Unknown_Field_DG130,=DF130,,,DG130
Sales Approach,Unknown_Field_DH130,=DG130,,,DH130
Sales Approach,Unknown_Field_DI130,=DH130,,,DI130
Sales Approach,Unknown_Field_DJ130,=DI130,,,DJ130
Sales Approach,Unknown_Field_DK130,=DJ130,,,DK130
Sales Approach,Unknown_Field_DL130,=DK130,,,DL130
Sales Approach,Unknown_Field_DM130,=DL130,,,DM130
Sales Approach,Unknown_Field_DN130,=DM130,,,DN130
Sales Approach,Unknown_Field_DO130,=DN130,,,DO130
Sales Approach,Unknown_Field_DP130,=DO130,,,DP130
Sales Approach,Unknown_Field_DQ130,=DP130,,,DQ130
Sales Approach,Unknown_Field_DR130,=DQ130,,,DR130
Sales Approach,Unknown_Field_DS130,=DR130,,,DS130
Sales Approach,Unknown_Field_DT130,=DS130,,,DT130
Sales Approach,Unknown_Field_DU130,=DT130,,,DU130
Sales Approach,Unknown_Field_DV130,=DU130,,,DV130
Sales Approach,Unknown_Field_DW130,=DV130,,,DW130
Sales Approach,Unknown_Field_DX130,=DV130,,,DX130
Sales Approach,Unknown_Field_DY130,=DX130,,,DY130
Sales Approach,Unknown_Field_DZ130,=DY130,,,DZ130
Sales Approach,Unknown_Field_EA130,=DZ130,,,EA130
Sales Approach,Unknown_Field_EB130,=EA130,,,EB130
Sales Approach,Unknown_Field_EC130,=EB130,,,EC130
Sales Approach,Unknown_Field_ED130,=EC130,,,ED130
Sales Approach,Unknown_Field_EE130,=ED130,,,EE130
Sales Approach,Unknown_Field_EF130,=EE130,,,EF130
Sales Approach,Unknown_Field_EG130,=EF130,,,EG130
Sales Approach,Unknown_Field_EH130,=EG130,,,EH130
Sales Approach,Unknown_Field_EI130,=EH130,,,EI130
Sales Approach,Unknown_Field_EJ130,=EI130,,,EJ130
Sales Approach,Unknown_Field_EK130,=EJ130,,,EK130
Sales Approach,Unknown_Field_EL130,=EK130,,,EL130
Sales Approach,Unknown_Field_EM130,=EL130,,,EM130
Sales Approach,Unknown_Field_EN130,=EM130,,,EN130
Sales Approach,Unknown_Field_EO130,=EN130,,,EO130
Sales Approach,Unknown_Field_EP130,=EO130,,,EP130
Sales Approach,Unknown_Field_EQ130,=EP130,,,EQ130
Sales Approach,Unknown_Field_ER130,=EO130,,,ER130
Sales Approach,Unknown_Field_ES130,=EP130,,,ES130
Sales Approach,Unknown_Field_ET130,=EQ130,,,ET130
Sales Approach,Unknown_Field_EU130,=ET130,,,EU130
Sales Approach,Unknown_Field_EV130,=EU130,,,EV130
Sales Approach,Unknown_Field_EW130,=EV130,,,EW130
Sales Approach,Unknown_Field_EX130,=EW130,,,EX130
Sales Approach,Unknown_Field_EY130,=CJ130,,,EY130
Sales Approach,Unknown_Field_EZ130,=EY130,,,EZ130
Sales Approach,Unknown_Field_FA130,=EY130,,,FA130
Sales Approach,Unknown_Field_FB130,=EZ130,,,FB130
Sales Approach,Unknown_Field_FC130,=FB130,,,FC130
Sales Approach,Unknown_Field_FD130,=FA130,,,FD130
Sales Approach,Unknown_Field_FE130,=FD130,,,FE130
Sales Approach,Unknown_Field_FF130,=FC130,,,FF130
Sales Approach,Unknown_Field_FG130,=FF130,,,FG130
Sales Approach,Unknown_Field_FH130,=FG130,,,FH130
Sales Approach,Unknown_Field_FI130,=FH130,,,FI130
Sales Approach,Unknown_Field_FJ130,=FI130,,,FJ130
Sales Approach,Unknown_Field_FK130,=FJ130,,,FK130
Sales Approach,Unknown_Field_FL130,=FK130,,,FL130
Sales Approach,Unknown_Field_FM130,=FL130,,,FM130
Sales Approach,Unknown_Field_FN130,=FM130,,,FN130
Sales Approach,Unknown_Field_FO130,=FN130,,,FO130
Sales Approach,Unknown_Field_FP130,=FO130,,,FP130
Sales Approach,Unknown_Field_FQ130,=FP130,,,FQ130
Sales Approach,Unknown_Field_FR130,=FL130,,,FR130
Sales Approach,Unknown_Field_FS130,=FR130,,,FS130
Sales Approach,Unknown_Field_FT130,=FS130,,,FT130
Sales Approach,PctDiff,"=IF(ISERROR(BN130),"""",($LK$133-LK130)/$LK$133)",,,LL130
Sales Approach,Row,"=MATCH(LL130,INDEX(tblCompAdjustment[Threshold],LM$125):INDEX(tblCompAdjustment[Threshold],LN$125),1)",,,LM130
Sales Approach,Unknown_Field_LN130,"=IFERROR(IF(LK130=0,"""",INDEX(tblAmenityRating[Rating],MATCH(LK130,tblAmenityRating[AmenityPoints],1))),""Average"")",,,LN130
Sales Approach,Unit Features Checklist,"=""|""&SUBSTITUTE(INDEX(CompTableData,$BN130,LS$126),"","",""|"")&""|""",,,LS130
Sales Approach,Proj Amenities Checklist,"=""|""&SUBSTITUTE(INDEX(CompTableData,$BN130,LT$126),"","",""|"")&""|""",,,LT130
Sales Approach,VeryHidden,=BN143,,,BN131
Sales Approach,VeryHidden,=BR130,,,BR131
Sales Approach,VeryHidden,"=INDEX(CompTableData,$BN131,$BR131)&IF(ISBLANK(INDEX(CompTableData,$BN131,$BR131)),"""","","")",,,BS131
Sales Approach,VeryHidden,=BS131,,,BT131
Sales Approach,VeryHidden,=BT131,,,BU131
Sales Approach,VeryHidden,=BU131,,,BV131
Sales Approach,VeryHidden,=BV131,,,BW131
Sales Approach,VeryHidden,=BW131,,,BX131
Sales Approach,VeryHidden,=BX131,,,BY131
Sales Approach,VeryHidden,=BY131,,,BZ131
Sales Approach,VeryHidden,=BZ131,,,CA131
Sales Approach,VeryHidden,=CA131,,,CB131
Sales Approach,Unknown_Field_CC131,=CB131,,,CC131
Sales Approach,Unknown_Field_CD131,=CC131,,,CD131
Sales Approach,Unknown_Field_CE131,=CD131,,,CE131
Sales Approach,Unknown_Field_CF131,=CE131,,,CF131
Sales Approach,Unknown_Field_CG131,=CF131,,,CG131
Sales Approach,Unknown_Field_CH131,=CG131,,,CH131
Sales Approach,Unknown_Field_CI131,=CH131,,,CI131
Sales Approach,Unknown_Field_CJ131,=CI131,,,CJ131
Sales Approach,Unknown_Field_CK131,=CJ131,,,CK131
Sales Approach,Unknown_Field_CL131,=CK131,,,CL131
Sales Approach,Unknown_Field_CM131,=CL131,,,CM131
Sales Approach,Unknown_Field_CN131,=CM131,,,CN131
Sales Approach,Unknown_Field_CO131,=CN131,,,CO131
Sales Approach,Unknown_Field_CP131,=CO131,,,CP131
Sales Approach,Unknown_Field_CQ131,=CP131,,,CQ131
Sales Approach,Unknown_Field_CR131,=CQ131,,,CR131
Sales Approach,Unknown_Field_CS131,=CR131,,,CS131
Sales Approach,Unknown_Field_CT131,=CS131,,,CT131
Sales Approach,Unknown_Field_CU131,=CT131,,,CU131
Sales Approach,Unknown_Field_CV131,=CU131,,,CV131
Sales Approach,Unknown_Field_CW131,=CV131,,,CW131
Sales Approach,Unknown_Field_CX131,=CW131,,,CX131
Sales Approach,Unknown_Field_CY131,=CX131,,,CY131
Sales Approach,Unknown_Field_CZ131,=CY131,,,CZ131
Sales Approach,Unknown_Field_DA131,=CZ131,,,DA131
Sales Approach,Unknown_Field_DB131,=DA131,,,DB131
Sales Approach,Unknown_Field_DC131,=DB131,,,DC131
Sales Approach,Unknown_Field_DD131,=DC131,,,DD131
Sales Approach,Unknown_Field_DE131,=DD131,,,DE131
Sales Approach,Unknown_Field_DF131,=DE131,,,DF131
Sales Approach,Unknown_Field_DG131,=DF131,,,DG131
Sales Approach,Unknown_Field_DH131,=DG131,,,DH131
Sales Approach,Unknown_Field_DI131,=DH131,,,DI131
Sales Approach,Unknown_Field_DJ131,=DI131,,,DJ131
Sales Approach,Unknown_Field_DK131,=DJ131,,,DK131
Sales Approach,Unknown_Field_DL131,=DK131,,,DL131
Sales Approach,Unknown_Field_DM131,=DL131,,,DM131
Sales Approach,Unknown_Field_DN131,=DM131,,,DN131
Sales Approach,Unknown_Field_DO131,=DN131,,,DO131
Sales Approach,Unknown_Field_DP131,=DO131,,,DP131
Sales Approach,Unknown_Field_DQ131,=DP131,,,DQ131
Sales Approach,Unknown_Field_DR131,=DQ131,,,DR131
Sales Approach,Unknown_Field_DS131,=DR131,,,DS131
Sales Approach,Unknown_Field_DT131,=DS131,,,DT131
Sales Approach,Unknown_Field_DU131,=DT131,,,DU131
Sales Approach,Unknown_Field_DV131,=DU131,,,DV131
Sales Approach,Unknown_Field_DW131,=DV131,,,DW131
Sales Approach,Unknown_Field_DX131,=DV131,,,DX131
Sales Approach,Unknown_Field_DY131,=DX131,,,DY131
Sales Approach,Unknown_Field_DZ131,=DY131,,,DZ131
Sales Approach,Unknown_Field_EA131,=DZ131,,,EA131
Sales Approach,Unknown_Field_EB131,=EA131,,,EB131
Sales Approach,Unknown_Field_EC131,=EB131,,,EC131
Sales Approach,Unknown_Field_ED131,=EC131,,,ED131
Sales Approach,Unknown_Field_EE131,=ED131,,,EE131
Sales Approach,Unknown_Field_EF131,=EE131,,,EF131
Sales Approach,Unknown_Field_EG131,=EF131,,,EG131
Sales Approach,Unknown_Field_EH131,=EG131,,,EH131
Sales Approach,Unknown_Field_EI131,=EH131,,,EI131
Sales Approach,Unknown_Field_EJ131,=EI131,,,EJ131
Sales Approach,Unknown_Field_EK131,=EJ131,,,EK131
Sales Approach,Unknown_Field_EL131,=EK131,,,EL131
Sales Approach,Unknown_Field_EM131,=EL131,,,EM131
Sales Approach,Unknown_Field_EN131,=EM131,,,EN131
Sales Approach,Unknown_Field_EO131,=EN131,,,EO131
Sales Approach,Unknown_Field_EP131,=EO131,,,EP131
Sales Approach,Unknown_Field_EQ131,=EP131,,,EQ131
Sales Approach,Unknown_Field_ER131,=EO131,,,ER131
Sales Approach,Unknown_Field_ES131,=EP131,,,ES131
Sales Approach,Unknown_Field_ET131,=EQ131,,,ET131
Sales Approach,Unknown_Field_EU131,=ET131,,,EU131
Sales Approach,Unknown_Field_EV131,=EU131,,,EV131
Sales Approach,Unknown_Field_EW131,=EV131,,,EW131
Sales Approach,Unknown_Field_EX131,=EW131,,,EX131
Sales Approach,Unknown_Field_EY131,=CJ131,,,EY131
Sales Approach,Unknown_Field_EZ131,=EY131,,,EZ131
Sales Approach,Unknown_Field_FA131,=EY131,,,FA131
Sales Approach,Unknown_Field_FB131,=EZ131,,,FB131
Sales Approach,Unknown_Field_FC131,=FB131,,,FC131
Sales Approach,Unknown_Field_FD131,=FA131,,,FD131
Sales Approach,Unknown_Field_FE131,=FD131,,,FE131
Sales Approach,Unknown_Field_FF131,=FC131,,,FF131
Sales Approach,Unknown_Field_FG131,=FF131,,,FG131
Sales Approach,Unknown_Field_FH131,=FG131,,,FH131
Sales Approach,Unknown_Field_FI131,=FH131,,,FI131
Sales Approach,Unknown_Field_FJ131,=FI131,,,FJ131
Sales Approach,Unknown_Field_FK131,=FJ131,,,FK131
Sales Approach,Unknown_Field_FL131,=FK131,,,FL131
Sales Approach,Unknown_Field_FM131,=FL131,,,FM131
Sales Approach,Unknown_Field_FN131,=FM131,,,FN131
Sales Approach,Unknown_Field_FO131,=FN131,,,FO131
Sales Approach,Unknown_Field_FP131,=FO131,,,FP131
Sales Approach,Unknown_Field_FQ131,=FP131,,,FQ131
Sales Approach,Unknown_Field_FR131,=FL131,,,FR131
Sales Approach,Unknown_Field_FS131,=FR131,,,FS131
Sales Approach,Unknown_Field_FT131,=FS131,,,FT131
Sales Approach,PctDiff,"=IF(ISERROR(BN131),"""",($LK$133-LK131)/$LK$133)",,,LL131
Sales Approach,Row,"=MATCH(LL131,INDEX(tblCompAdjustment[Threshold],LM$125):INDEX(tblCompAdjustment[Threshold],LN$125),1)",,,LM131
Sales Approach,Unknown_Field_LN131,"=IFERROR(IF(LK131=0,"""",INDEX(tblAmenityRating[Rating],MATCH(LK131,tblAmenityRating[AmenityPoints],1))),""Average"")",,,LN131
Sales Approach,Unit Features Checklist,"=""|""&SUBSTITUTE(INDEX(CompTableData,$BN131,LS$126),"","",""|"")&""|""",,,LS131
Sales Approach,Proj Amenities Checklist,"=""|""&SUBSTITUTE(INDEX(CompTableData,$BN131,LT$126),"","",""|"")&""|""",,,LT131
Sales Approach,VeryHidden,=BN144,,,BN132
Sales Approach,VeryHidden,=BR131,,,BR132
Sales Approach,VeryHidden,"=INDEX(CompTableData,$BN132,$BR132)&IF(ISBLANK(INDEX(CompTableData,$BN132,$BR132)),"""","","")",,,BS132
Sales Approach,VeryHidden,=BS132,,,BT132
Sales Approach,VeryHidden,=BT132,,,BU132
Sales Approach,VeryHidden,=BU132,,,BV132
Sales Approach,VeryHidden,=BV132,,,BW132
Sales Approach,VeryHidden,=BW132,,,BX132
Sales Approach,VeryHidden,=BX132,,,BY132
Sales Approach,VeryHidden,=BY132,,,BZ132
Sales Approach,VeryHidden,=BZ132,,,CA132
Sales Approach,VeryHidden,=CA132,,,CB132
Sales Approach,Unknown_Field_CC132,=CB132,,,CC132
Sales Approach,Unknown_Field_CD132,=CC132,,,CD132
Sales Approach,Unknown_Field_CE132,=CD132,,,CE132
Sales Approach,Unknown_Field_CF132,=CE132,,,CF132
Sales Approach,Unknown_Field_CG132,=CF132,,,CG132
Sales Approach,Unknown_Field_CH132,=CG132,,,CH132
Sales Approach,Unknown_Field_CI132,=CH132,,,CI132
Sales Approach,Unknown_Field_CJ132,=CI132,,,CJ132
Sales Approach,Unknown_Field_CK132,=CJ132,,,CK132
Sales Approach,Unknown_Field_CL132,=CK132,,,CL132
Sales Approach,Unknown_Field_CM132,=CL132,,,CM132
Sales Approach,Unknown_Field_CN132,=CM132,,,CN132
Sales Approach,Unknown_Field_CO132,=CN132,,,CO132
Sales Approach,Unknown_Field_CP132,=CO132,,,CP132
Sales Approach,Unknown_Field_CQ132,=CP132,,,CQ132
Sales Approach,Unknown_Field_CR132,=CQ132,,,CR132
Sales Approach,Unknown_Field_CS132,=CR132,,,CS132
Sales Approach,Unknown_Field_CT132,=CS132,,,CT132
Sales Approach,Unknown_Field_CU132,=CT132,,,CU132
Sales Approach,Unknown_Field_CV132,=CU132,,,CV132
Sales Approach,Unknown_Field_CW132,=CV132,,,CW132
Sales Approach,Unknown_Field_CX132,=CW132,,,CX132
Sales Approach,Unknown_Field_CY132,=CX132,,,CY132
Sales Approach,Unknown_Field_CZ132,=CY132,,,CZ132
Sales Approach,Unknown_Field_DA132,=CZ132,,,DA132
Sales Approach,Unknown_Field_DB132,=DA132,,,DB132
Sales Approach,Unknown_Field_DC132,=DB132,,,DC132
Sales Approach,Unknown_Field_DD132,=DC132,,,DD132
Sales Approach,Unknown_Field_DE132,=DD132,,,DE132
Sales Approach,Unknown_Field_DF132,=DE132,,,DF132
Sales Approach,Unknown_Field_DG132,=DF132,,,DG132
Sales Approach,Unknown_Field_DH132,=DG132,,,DH132
Sales Approach,Unknown_Field_DI132,=DH132,,,DI132
Sales Approach,Unknown_Field_DJ132,=DI132,,,DJ132
Sales Approach,Unknown_Field_DK132,=DJ132,,,DK132
Sales Approach,Unknown_Field_DL132,=DK132,,,DL132
Sales Approach,Unknown_Field_DM132,=DL132,,,DM132
Sales Approach,Unknown_Field_DN132,=DM132,,,DN132
Sales Approach,Unknown_Field_DO132,=DN132,,,DO132
Sales Approach,Unknown_Field_DP132,=DO132,,,DP132
Sales Approach,Unknown_Field_DQ132,=DP132,,,DQ132
Sales Approach,Unknown_Field_DR132,=DQ132,,,DR132
Sales Approach,Unknown_Field_DS132,=DR132,,,DS132
Sales Approach,Unknown_Field_DT132,=DS132,,,DT132
Sales Approach,Unknown_Field_DU132,=DT132,,,DU132
Sales Approach,Unknown_Field_DV132,=DU132,,,DV132
Sales Approach,Unknown_Field_DW132,=DV132,,,DW132
Sales Approach,Unknown_Field_DX132,=DV132,,,DX132
Sales Approach,Unknown_Field_DY132,=DX132,,,DY132
Sales Approach,Unknown_Field_DZ132,=DY132,,,DZ132
Sales Approach,Unknown_Field_EA132,=DZ132,,,EA132
Sales Approach,Unknown_Field_EB132,=EA132,,,EB132
Sales Approach,Unknown_Field_EC132,=EB132,,,EC132
Sales Approach,Unknown_Field_ED132,=EC132,,,ED132
Sales Approach,Unknown_Field_EE132,=ED132,,,EE132
Sales Approach,Unknown_Field_EF132,=EE132,,,EF132
Sales Approach,Unknown_Field_EG132,=EF132,,,EG132
Sales Approach,Unknown_Field_EH132,=EG132,,,EH132
Sales Approach,Unknown_Field_EI132,=EH132,,,EI132
Sales Approach,Unknown_Field_EJ132,=EI132,,,EJ132
Sales Approach,Unknown_Field_EK132,=EJ132,,,EK132
Sales Approach,Unknown_Field_EL132,=EK132,,,EL132
Sales Approach,Unknown_Field_EM132,=EL132,,,EM132
Sales Approach,Unknown_Field_EN132,=EM132,,,EN132
Sales Approach,Unknown_Field_EO132,=EN132,,,EO132
Sales Approach,Unknown_Field_EP132,=EO132,,,EP132
Sales Approach,Unknown_Field_EQ132,=EP132,,,EQ132
Sales Approach,Unknown_Field_ER132,=EO132,,,ER132
Sales Approach,Unknown_Field_ES132,=EP132,,,ES132
Sales Approach,Unknown_Field_ET132,=EQ132,,,ET132
